"Date","Source","Site.ID","POC","Daily.Mean.PM2.5.Concentration","UNITS","DAILY_AQI_VALUE","Site.Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"08/18/2020","AQS",60711004,3,17.4,"ug/m3 LC",62,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"08/19/2020","AQS",60711004,3,18.5,"ug/m3 LC",64,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"08/20/2020","AQS",60711004,3,20.4,"ug/m3 LC",68,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"08/21/2020","AQS",60711004,3,17.7,"ug/m3 LC",63,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"08/22/2020","AQS",60711004,3,15,"ug/m3 LC",57,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"08/23/2020","AQS",60711004,3,13.9,"ug/m3 LC",55,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"08/24/2020","AQS",60711004,3,11.5,"ug/m3 LC",48,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"08/25/2020","AQS",60711004,3,10.5,"ug/m3 LC",44,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"08/26/2020","AQS",60711004,3,8.3,"ug/m3 LC",35,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"08/27/2020","AQS",60711004,3,12.3,"ug/m3 LC",51,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"08/28/2020","AQS",60711004,3,15.8,"ug/m3 LC",59,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"08/29/2020","AQS",60711004,3,13.4,"ug/m3 LC",54,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"08/30/2020","AQS",60711004,3,13.9,"ug/m3 LC",55,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"08/31/2020","AQS",60711004,3,14.1,"ug/m3 LC",55,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/01/2020","AQS",60711004,3,13.5,"ug/m3 LC",54,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/02/2020","AQS",60711004,3,13.7,"ug/m3 LC",54,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/03/2020","AQS",60711004,3,19.3,"ug/m3 LC",66,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/04/2020","AQS",60711004,3,24.7,"ug/m3 LC",77,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/05/2020","AQS",60711004,3,14.9,"ug/m3 LC",57,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/06/2020","AQS",60711004,3,14.4,"ug/m3 LC",56,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/07/2020","AQS",60711004,3,19,"ug/m3 LC",66,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/08/2020","AQS",60711004,3,14.2,"ug/m3 LC",55,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/09/2020","AQS",60711004,3,14.5,"ug/m3 LC",56,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/10/2020","AQS",60711004,3,21.1,"ug/m3 LC",70,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/11/2020","AQS",60711004,3,50.3,"ug/m3 LC",137,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/12/2020","AQS",60711004,3,74,"ug/m3 LC",161,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/13/2020","AQS",60711004,3,59.1,"ug/m3 LC",153,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/14/2020","AQS",60711004,3,51.4,"ug/m3 LC",140,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/15/2020","AQS",60711004,3,42.7,"ug/m3 LC",119,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/16/2020","AQS",60711004,3,34.6,"ug/m3 LC",98,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/17/2020","AQS",60711004,3,20.1,"ug/m3 LC",68,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/18/2020","AQS",60711004,3,13.4,"ug/m3 LC",54,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/19/2020","AQS",60711004,3,15.7,"ug/m3 LC",59,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/20/2020","AQS",60711004,3,11.9,"ug/m3 LC",50,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/21/2020","AQS",60711004,3,16.8,"ug/m3 LC",61,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/22/2020","AQS",60711004,3,16.9,"ug/m3 LC",61,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/23/2020","AQS",60711004,3,15.3,"ug/m3 LC",58,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/24/2020","AQS",60711004,3,16.8,"ug/m3 LC",61,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/25/2020","AQS",60711004,3,14.7,"ug/m3 LC",56,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/26/2020","AQS",60711004,3,17.6,"ug/m3 LC",63,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/27/2020","AQS",60711004,3,19.2,"ug/m3 LC",66,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/28/2020","AQS",60711004,3,18.9,"ug/m3 LC",65,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/29/2020","AQS",60711004,3,13.7,"ug/m3 LC",54,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/30/2020","AQS",60711004,3,10.4,"ug/m3 LC",43,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/01/2020","AQS",60711004,3,15.2,"ug/m3 LC",58,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/02/2020","AQS",60711004,3,18.8,"ug/m3 LC",65,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/03/2020","AQS",60711004,3,21,"ug/m3 LC",70,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/04/2020","AQS",60711004,3,33.5,"ug/m3 LC",96,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/05/2020","AQS",60711004,3,32.9,"ug/m3 LC",95,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/06/2020","AQS",60711004,3,28,"ug/m3 LC",84,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/07/2020","AQS",60711004,3,26,"ug/m3 LC",80,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/08/2020","AQS",60711004,3,26.2,"ug/m3 LC",81,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/09/2020","AQS",60711004,3,23.6,"ug/m3 LC",75,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/10/2020","AQS",60711004,3,19.7,"ug/m3 LC",67,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/11/2020","AQS",60711004,3,16.8,"ug/m3 LC",61,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/12/2020","AQS",60711004,3,11.8,"ug/m3 LC",49,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/13/2020","AQS",60711004,3,9.9,"ug/m3 LC",41,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/14/2020","AQS",60711004,3,12.4,"ug/m3 LC",52,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/15/2020","AQS",60711004,3,13.8,"ug/m3 LC",55,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/16/2020","AQS",60711004,3,9.6,"ug/m3 LC",40,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/17/2020","AQS",60711004,3,11.5,"ug/m3 LC",48,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/18/2020","AQS",60711004,3,20.1,"ug/m3 LC",68,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/19/2020","AQS",60711004,3,22.3,"ug/m3 LC",72,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/20/2020","AQS",60711004,3,28.4,"ug/m3 LC",85,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/21/2020","AQS",60711004,3,31.1,"ug/m3 LC",91,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/22/2020","AQS",60711004,3,18.4,"ug/m3 LC",64,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/23/2020","AQS",60711004,3,16.2,"ug/m3 LC",60,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/24/2020","AQS",60711004,3,11.6,"ug/m3 LC",48,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/25/2020","AQS",60711004,3,5.1,"ug/m3 LC",21,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/26/2020","AQS",60711004,3,18.5,"ug/m3 LC",64,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/27/2020","AQS",60711004,3,35.1,"ug/m3 LC",99,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/28/2020","AQS",60711004,3,20.8,"ug/m3 LC",69,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/29/2020","AQS",60711004,3,13.9,"ug/m3 LC",55,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/30/2020","AQS",60711004,3,13.6,"ug/m3 LC",54,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/31/2020","AQS",60711004,3,15.6,"ug/m3 LC",58,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"11/01/2020","AQS",60711004,3,9.7,"ug/m3 LC",40,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"11/02/2020","AQS",60711004,3,14.6,"ug/m3 LC",56,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"11/03/2020","AQS",60711004,3,18.4,"ug/m3 LC",64,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"11/04/2020","AQS",60711004,3,13.9,"ug/m3 LC",55,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"11/19/2020","AQS",60711004,3,11.7,"ug/m3 LC",49,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"11/20/2020","AQS",60711004,3,11.4,"ug/m3 LC",48,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"11/21/2020","AQS",60711004,3,12,"ug/m3 LC",50,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"11/22/2020","AQS",60711004,3,12.4,"ug/m3 LC",52,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"11/23/2020","AQS",60711004,3,16.4,"ug/m3 LC",60,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"11/24/2020","AQS",60711004,3,19.8,"ug/m3 LC",67,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"11/25/2020","AQS",60711004,3,17.8,"ug/m3 LC",63,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"11/26/2020","AQS",60711004,3,16.2,"ug/m3 LC",60,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"11/27/2020","AQS",60711004,3,2.9,"ug/m3 LC",12,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"11/28/2020","AQS",60711004,3,2.6,"ug/m3 LC",11,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"11/29/2020","AQS",60711004,3,4.2,"ug/m3 LC",18,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"11/30/2020","AQS",60711004,3,2.9,"ug/m3 LC",12,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"12/01/2020","AQS",60711004,3,4.2,"ug/m3 LC",18,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"12/02/2020","AQS",60711004,3,5.4,"ug/m3 LC",23,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"12/03/2020","AQS",60711004,3,3.7,"ug/m3 LC",15,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"12/04/2020","AQS",60711004,3,7.4,"ug/m3 LC",31,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"12/05/2020","AQS",60711004,3,8.6,"ug/m3 LC",36,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"12/06/2020","AQS",60711004,3,8.4,"ug/m3 LC",35,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"12/07/2020","AQS",60711004,3,4,"ug/m3 LC",17,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"12/08/2020","AQS",60711004,3,0.8,"ug/m3 LC",3,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"12/09/2020","AQS",60711004,3,9.1,"ug/m3 LC",38,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"12/10/2020","AQS",60711004,3,15.4,"ug/m3 LC",58,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"12/11/2020","AQS",60711004,3,17.6,"ug/m3 LC",63,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"12/12/2020","AQS",60711004,3,25.9,"ug/m3 LC",80,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"12/13/2020","AQS",60711004,3,16.2,"ug/m3 LC",60,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"12/14/2020","AQS",60711004,3,10.4,"ug/m3 LC",43,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"12/15/2020","AQS",60711004,3,4.1,"ug/m3 LC",17,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"12/16/2020","AQS",60711004,3,7,"ug/m3 LC",29,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"12/17/2020","AQS",60711004,3,7.4,"ug/m3 LC",31,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"12/18/2020","AQS",60711004,3,6.8,"ug/m3 LC",28,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"12/19/2020","AQS",60711004,3,4.7,"ug/m3 LC",20,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"12/20/2020","AQS",60711004,3,6.5,"ug/m3 LC",27,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"12/21/2020","AQS",60711004,3,5.5,"ug/m3 LC",23,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"12/22/2020","AQS",60711004,3,10.2,"ug/m3 LC",43,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"12/23/2020","AQS",60711004,3,13.1,"ug/m3 LC",53,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"12/24/2020","AQS",60711004,3,7.4,"ug/m3 LC",31,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
