date,AQI
05/22/2023,58
05/22/2023,87
05/22/2023,67
05/23/2017,80
05/23/2017,177
05/23/2017,151
05/23/2018,44
05/23/2018,49
05/23/2019,26
05/23/2019,23
05/23/2020,61
05/23/2020,84
05/23/2020,51
05/23/2021,67
05/23/2021,80
05/23/2021,61
05/23/2022,64
05/23/2022,90
05/23/2022,64
05/23/2023,37
05/23/2023,37
05/24/2017,44
05/24/2017,105
05/24/2017,84
05/24/2018,37
05/24/2018,44
05/24/2018,40
05/24/2019,42
05/24/2019,44
05/24/2020,105
05/24/2020,126
05/24/2020,87
05/24/2021,90
05/24/2021,100
05/24/2021,97
05/24/2022,147
05/24/2022,159
05/24/2022,151
05/24/2023,42
05/24/2023,47
05/24/2023,41
05/25/2017,36
05/25/2017,54
05/25/2017,47
05/25/2018,45
05/25/2018,51
05/25/2018,45
05/25/2019,54
05/25/2019,77
05/25/2019,51
05/25/2020,133
05/25/2020,169
05/25/2020,122
05/25/2021,97
05/25/2021,101
05/25/2021,90
05/25/2022,140
05/25/2022,164
05/25/2022,140
05/25/2023,46
05/25/2023,49
05/25/2023,46
05/26/2017,58
05/26/2017,49
05/26/2018,39
05/26/2018,43
05/26/2018,40
05/26/2019,42
05/26/2019,44
05/26/2019,42
05/26/2020,143
05/26/2020,200
05/26/2020,143
05/26/2021,51
05/26/2021,74
05/26/2021,51
05/26/2022,90
05/26/2022,115
05/26/2022,87
05/26/2023,39
05/26/2023,44
05/27/2017,45
05/27/2017,93
05/27/2017,67
05/27/2018,54
05/27/2018,71
05/27/2018,47
05/27/2019,43
05/27/2019,48
05/27/2019,43
05/27/2020,156
05/27/2020,195
05/27/2020,136
05/27/2021,61
05/27/2021,74
05/27/2021,61
05/27/2022,54
05/27/2022,71
05/27/2022,64
05/27/2023,67
05/27/2023,80
05/27/2023,54
05/28/2017,64
05/28/2017,147
05/28/2017,108
05/28/2018,108
05/28/2018,143
05/28/2018,97
05/28/2019,44
05/28/2019,47
05/28/2020,105
05/28/2020,151
05/28/2020,80
05/28/2021,101
05/28/2021,136
05/28/2021,93
05/28/2022,36
05/28/2022,40
05/28/2022,39
05/28/2023,41
05/28/2023,45
05/28/2023,41
05/29/2017,51
05/29/2017,136
05/29/2017,93
05/29/2018,64
05/29/2018,100
05/29/2018,77
05/29/2019,64
05/29/2019,87
05/29/2019,80
05/29/2020,39
05/29/2020,51
05/29/2020,38
05/29/2021,74
05/29/2021,90
05/29/2021,50
05/29/2022,45
05/29/2022,51
05/29/2022,45
05/29/2023,43
05/29/2023,47
05/29/2023,43
05/30/2017,46
05/30/2017,105
05/30/2017,93
05/30/2018,40
05/30/2018,46
05/30/2018,41
05/30/2019,71
05/30/2019,90
05/30/2019,90
05/30/2020,43
05/30/2020,50
05/30/2020,43
05/30/2021,61
05/30/2021,49
05/30/2022,54
05/30/2022,71
05/30/2022,51
05/30/2023,37
05/30/2023,44
05/30/2023,38
05/31/2017,32
05/31/2017,47
05/31/2017,48
05/31/2018,42
05/31/2018,44
05/31/2019,58
05/31/2019,84
05/31/2019,71
05/31/2020,50
05/31/2020,67
05/31/2020,46
05/31/2021,100
05/31/2021,71
05/31/2022,74
05/31/2022,93
05/31/2022,80
05/31/2023,29
05/31/2023,30
05/31/2023,33
06/01/2017,46
06/01/2017,100
06/01/2017,93
06/01/2018,84
06/01/2018,100
06/01/2018,90
06/01/2019,48
06/01/2019,64
06/01/2019,48
06/01/2020,90
06/01/2020,112
06/01/2020,80
06/01/2021,105
06/01/2021,97
06/01/2022,108
06/01/2022,122
06/01/2022,115
06/01/2023,28
06/01/2023,30
06/01/2023,36
06/02/2017,100
06/02/2017,179
06/02/2017,166
06/02/2018,147
06/02/2018,169
06/02/2018,122
06/02/2019,43
06/02/2019,49
06/02/2019,44
06/02/2020,67
06/02/2020,105
06/02/2020,80
06/02/2021,119
06/02/2021,112
06/02/2022,108
06/02/2022,133
06/02/2022,115
06/02/2023,71
06/02/2023,64
06/02/2023,64
06/03/2017,108
06/03/2017,185
06/03/2017,151
06/03/2018,164
06/03/2018,187
06/03/2018,150
06/03/2019,49
06/03/2019,58
06/03/2019,61
06/03/2020,108
06/03/2020,161
06/03/2020,156
06/03/2021,115
06/03/2021,101
06/03/2022,97
06/03/2022,112
06/03/2022,101
06/03/2023,101
06/03/2023,122
06/03/2023,97
06/04/2017,101
06/04/2017,174
06/04/2017,136
06/04/2018,105
06/04/2018,150
06/04/2018,112
06/04/2019,93
06/04/2019,84
06/04/2019,84
06/04/2020,87
06/04/2020,122
06/04/2021,71
06/04/2021,108
06/04/2021,74
06/04/2022,74
06/04/2022,87
06/04/2022,67
06/04/2023,100
06/04/2023,122
06/04/2023,93
06/05/2017,58
06/05/2017,108
06/05/2017,90
06/05/2018,67
06/05/2018,93
06/05/2018,67
06/05/2019,129
06/05/2019,179
06/05/2019,119
06/05/2020,30
06/05/2020,32
06/05/2020,31
06/05/2021,61
06/05/2021,77
06/05/2021,51
06/05/2022,64
06/05/2022,84
06/05/2022,64
06/05/2023,44
06/05/2023,48
06/05/2023,46
06/06/2017,48
06/06/2017,101
06/06/2017,80
06/06/2018,74
06/06/2018,100
06/06/2018,77
06/06/2019,112
06/06/2019,147
06/06/2020,35
06/06/2020,38
06/06/2020,33
06/06/2021,48
06/06/2021,54
06/06/2021,44
06/06/2022,77
06/06/2022,122
06/06/2022,80
06/06/2023,51
06/06/2023,54
06/06/2023,48
06/07/2017,47
06/07/2017,108
06/07/2017,71
06/07/2018,87
06/07/2018,112
06/07/2019,61
06/07/2019,90
06/07/2020,46
06/07/2020,58
06/07/2020,44
06/07/2021,36
06/07/2021,37
06/07/2021,36
06/07/2022,108
06/07/2022,156
06/07/2022,105
06/07/2023,45
06/07/2023,48
06/07/2023,47
06/08/2017,46
06/08/2017,101
06/08/2017,80
06/08/2018,156
06/08/2018,161
06/08/2018,140
06/08/2019,112
06/08/2019,136
06/08/2020,40
06/08/2020,43
06/08/2020,40
06/08/2021,67
06/08/2021,71
06/08/2021,64
06/08/2022,143
06/08/2022,179
06/08/2022,140
06/08/2023,51
06/08/2023,61
06/08/2023,50
06/09/2017,112
06/09/2017,87
06/09/2018,129
06/09/2018,150
06/09/2018,119
06/09/2019,100
06/09/2019,97
06/09/2020,58
06/09/2020,80
06/09/2020,84
06/09/2021,50
06/09/2021,54
06/09/2021,50
06/09/2022,185
06/09/2022,192
06/09/2022,172
06/09/2023,44
06/09/2023,46
06/09/2023,44
06/10/2017,33
06/10/2017,43
06/10/2017,37
06/10/2018,119
06/10/2018,147
06/10/2018,84
06/10/2019,122
06/10/2019,140
06/10/2020,100
06/10/2020,133
06/10/2020,119
06/10/2021,67
06/10/2021,77
06/10/2021,71
06/10/2022,166
06/10/2022,200
06/10/2022,161
06/10/2023,45
06/10/2023,48
06/10/2023,47
06/11/2017,34
06/11/2017,42
06/11/2017,38
06/11/2018,154
06/11/2018,169
06/11/2018,133
06/11/2019,156
06/11/2019,156
06/11/2020,140
06/11/2020,161
06/11/2020,126
06/11/2021,115
06/11/2021,133
06/11/2021,100
06/11/2022,172
06/11/2022,200
06/11/2022,154
06/11/2023,33
06/11/2023,34
06/11/2023,33
06/12/2017,44
06/12/2017,64
06/12/2017,51
06/12/2018,143
06/12/2018,179
06/12/2018,140
06/12/2019,156
06/12/2019,182
06/12/2019,122
06/12/2020,64
06/12/2020,101
06/12/2020,58
06/12/2021,169
06/12/2021,190
06/12/2021,151
06/12/2022,77
06/12/2022,101
06/12/2022,80
06/12/2023,31
06/12/2023,31
06/12/2023,36
06/13/2017,67
06/13/2017,112
06/13/2017,105
06/13/2018,108
06/13/2018,119
06/13/2018,87
06/13/2019,84
06/13/2019,100
06/13/2019,80
06/13/2020,58
06/13/2020,77
06/13/2020,49
06/13/2021,143
06/13/2021,156
06/13/2021,129
06/13/2022,45
06/13/2022,50
06/13/2022,44
06/13/2023,43
06/13/2023,44
06/13/2023,49
06/14/2017,122
06/14/2017,185
06/14/2017,161
06/14/2018,77
06/14/2018,115
06/14/2018,100
06/14/2019,54
06/14/2019,77
06/14/2019,54
06/14/2020,64
06/14/2020,101
06/14/2020,54
06/14/2021,101
06/14/2021,108
06/14/2021,108
06/14/2022,87
06/14/2022,108
06/14/2022,93
06/14/2023,38
06/14/2023,44
06/14/2023,44
06/15/2017,133
06/15/2017,187
06/15/2017,172
06/15/2018,61
06/15/2018,90
06/15/2018,77
06/15/2019,100
06/15/2019,115
06/15/2019,74
06/15/2020,80
06/15/2020,112
06/15/2020,64
06/15/2021,172
06/15/2021,182
06/15/2022,154
06/15/2022,172
06/15/2022,150
06/15/2023,42
06/15/2023,45
06/15/2023,22
06/16/2017,140
06/16/2017,200
06/16/2017,172
06/16/2018,41
06/16/2018,50
06/16/2018,40
06/16/2019,90
06/16/2019,108
06/16/2019,67
06/16/2020,51
06/16/2020,80
06/16/2020,49
06/16/2021,143
06/16/2021,202
06/16/2022,143
06/16/2022,172
06/16/2022,133
06/16/2023,50
06/16/2023,58
06/17/2017,140
06/17/2017,206
06/17/2017,169
06/17/2018,43
06/17/2018,46
06/17/2018,39
06/17/2019,46
06/17/2019,51
06/17/2019,44
06/17/2020,51
06/17/2020,93
06/17/2020,51
06/17/2021,126
06/17/2021,172
06/17/2022,84
06/17/2022,100
06/17/2022,80
06/17/2023,126
06/17/2023,143
06/17/2023,108
06/18/2017,119
06/18/2017,195
06/18/2017,133
06/18/2018,58
06/18/2018,80
06/18/2018,58
06/18/2019,45
06/18/2019,61
06/18/2019,47
06/18/2020,47
06/18/2020,58
06/18/2020,45
06/18/2021,136
06/18/2021,166
06/18/2022,58
06/18/2022,74
06/18/2022,51
06/18/2023,51
06/18/2023,67
06/18/2023,46
06/19/2017,122
06/19/2017,209
06/19/2017,164
06/19/2018,112
06/19/2018,147
06/19/2018,105
06/19/2019,108
06/19/2019,143
06/19/2019,108
06/19/2020,74
06/19/2020,105
06/19/2020,87
06/19/2021,166
06/19/2021,200
06/19/2022,80
06/19/2022,100
06/19/2022,74
06/19/2023,44
06/19/2023,48
06/19/2023,44
06/20/2017,161
06/20/2017,208
06/20/2017,164
06/20/2018,166
06/20/2018,197
06/20/2018,154
06/20/2019,42
06/20/2019,50
06/20/2019,43
06/20/2020,80
06/20/2020,122
06/20/2020,77
06/20/2021,122
06/20/2021,147
06/20/2022,119
06/20/2022,140
06/20/2022,136
06/20/2023,90
06/20/2023,101
06/20/2023,67
06/21/2017,126
06/21/2017,202
06/21/2017,151
06/21/2018,172
06/21/2018,192
06/21/2018,154
06/21/2019,37
06/21/2019,32
06/21/2020,119
06/21/2020,151
06/21/2020,97
06/21/2021,119
06/21/2021,115
06/21/2022,122
06/21/2022,115
06/21/2022,140
06/21/2023,100
06/21/2023,97
06/21/2023,80
06/22/2017,71
06/22/2017,133
06/22/2017,90
06/22/2018,203
06/22/2018,212
06/22/2018,185
06/22/2019,54
06/22/2019,77
06/22/2019,58
06/22/2020,140
06/22/2020,174
06/22/2020,119
06/22/2021,108
06/22/2021,105
06/22/2022,46
06/22/2022,48
06/22/2022,46
06/22/2023,47
06/22/2023,54
06/22/2023,46
06/23/2017,93
06/23/2017,182
06/23/2017,133
06/23/2018,101
06/23/2018,143
06/23/2018,77
06/23/2019,108
06/23/2019,126
06/23/2019,100
06/23/2020,147
06/23/2020,169
06/23/2020,133
06/23/2021,67
06/23/2021,49
06/23/2022,74
06/23/2022,84
06/23/2022,105
06/23/2023,61
06/23/2023,58
06/23/2023,51
06/24/2017,129
06/24/2017,209
06/24/2017,156
06/24/2018,97
06/24/2018,54
06/24/2019,80
06/24/2019,112
06/24/2019,87
06/24/2020,159
06/24/2020,177
06/24/2020,133
06/24/2021,50
06/24/2021,54
06/24/2022,84
06/24/2022,119
06/24/2022,122
06/24/2023,80
06/24/2023,100
06/24/2023,74
06/25/2017,161
06/25/2017,206
06/25/2017,192
06/25/2018,122
06/25/2018,129
06/25/2018,101
06/25/2019,51
06/25/2019,74
06/25/2019,46
06/25/2020,112
06/25/2020,143
06/25/2020,101
06/25/2021,77
06/25/2021,100
06/25/2022,129
06/25/2022,147
06/25/2022,112
06/25/2023,77
06/25/2023,84
06/25/2023,58
06/26/2017,67
06/26/2017,80
06/26/2017,80
06/26/2018,126
06/26/2018,151
06/26/2018,126
06/26/2019,64
06/26/2019,80
06/26/2019,80
06/26/2020,119
06/26/2020,161
06/26/2020,115
06/26/2021,159
06/26/2021,182
06/26/2022,172
06/26/2022,182
06/26/2022,166
06/26/2023,97
06/26/2023,105
06/26/2023,87
06/27/2017,50
06/27/2017,64
06/27/2017,58
06/27/2018,126
06/27/2018,147
06/27/2018,100
06/27/2019,115
06/27/2019,122
06/27/2019,105
06/27/2020,93
06/27/2020,143
06/27/2020,77
06/27/2021,166
06/27/2021,195
06/27/2022,156
06/27/2022,166
06/27/2022,151
06/27/2023,100
06/27/2023,108
06/27/2023,80
06/28/2017,47
06/28/2017,97
06/28/2017,74
06/28/2018,101
06/28/2018,133
06/28/2018,108
06/28/2019,115
06/28/2019,129
06/28/2019,101
06/28/2020,36
06/28/2020,43
06/28/2020,32
06/28/2021,159
06/28/2021,192
06/28/2022,129
06/28/2022,156
06/28/2022,136
06/28/2023,77
06/28/2023,87
06/28/2023,64
06/29/2017,93
06/29/2017,154
06/29/2017,112
06/29/2018,74
06/29/2018,97
06/29/2018,67
06/29/2019,122
06/29/2019,126
06/29/2019,105
06/29/2020,41
06/29/2020,45
06/29/2020,38
06/29/2021,97
06/29/2021,140
06/29/2022,115
06/29/2022,140
06/29/2022,119
06/29/2023,108
06/29/2023,140
06/29/2023,101
06/30/2017,87
06/30/2017,169
06/30/2017,133
06/30/2018,74
06/30/2018,90
06/30/2018,54
06/30/2019,126
06/30/2019,140
06/30/2019,101
06/30/2020,67
06/30/2020,97
06/30/2020,61
06/30/2021,119
06/30/2021,172
06/30/2021,126
06/30/2022,115
06/30/2022,129
06/30/2022,101
06/30/2023,159
06/30/2023,201
06/30/2023,159
07/01/2017,84
07/01/2017,169
07/01/2017,112
07/01/2018,93
07/01/2018,105
07/01/2018,58
07/01/2019,129
07/01/2019,150
07/01/2019,112
07/01/2020,67
07/01/2020,100
07/01/2020,67
07/01/2021,140
07/01/2021,154
07/01/2021,133
07/01/2022,101
07/01/2022,119
07/01/2022,90
07/01/2023,179
07/01/2023,206
07/01/2023,164
07/02/2017,80
07/02/2017,147
07/02/2017,101
07/02/2018,87
07/02/2018,119
07/02/2018,87
07/02/2019,100
07/02/2019,129
07/02/2019,100
07/02/2020,100
07/02/2020,112
07/02/2020,90
07/02/2021,136
07/02/2021,143
07/02/2021,119
07/02/2022,50
07/02/2022,74
07/02/2022,49
07/02/2023,185
07/02/2023,200
07/02/2023,161
07/03/2017,133
07/03/2017,172
07/03/2017,151
07/03/2018,97
07/03/2018,108
07/03/2018,84
07/03/2019,87
07/03/2019,115
07/03/2019,80
07/03/2020,87
07/03/2020,97
07/03/2020,87
07/03/2021,154
07/03/2021,159
07/03/2021,129
07/03/2022,48
07/03/2022,61
07/03/2022,45
07/03/2023,164
07/03/2023,195
07/03/2023,150
07/04/2017,150
07/04/2017,200
07/04/2017,174
07/04/2018,101
07/04/2018,115
07/04/2018,80
07/04/2019,90
07/04/2019,105
07/04/2019,71
07/04/2020,105
07/04/2020,126
07/04/2020,100
07/04/2021,112
07/04/2021,129
07/04/2021,80
07/04/2022,54
07/04/2022,71
07/04/2022,47
07/04/2023,93
07/04/2023,97
07/04/2023,74
07/05/2017,126
07/05/2017,200
07/05/2017,151
07/05/2018,150
07/05/2018,166
07/05/2018,151
07/05/2019,112
07/05/2019,140
07/05/2019,93
07/05/2020,119
07/05/2020,133
07/05/2020,93
07/05/2021,112
07/05/2021,122
07/05/2021,90
07/05/2022,74
07/05/2022,90
07/05/2022,71
07/05/2023,122
07/05/2023,126
07/05/2023,112
07/06/2017,133
07/06/2017,210
07/06/2017,179
07/06/2018,133
07/06/2018,126
07/06/2018,140
07/06/2019,129
07/06/2019,150
07/06/2019,105
07/06/2020,108
07/06/2020,133
07/06/2020,108
07/06/2021,115
07/06/2021,129
07/06/2022,44
07/06/2022,49
07/06/2022,42
07/06/2023,93
07/06/2023,112
07/06/2023,90
07/07/2017,169
07/07/2017,233
07/07/2017,214
07/07/2018,140
07/07/2018,136
07/07/2018,133
07/07/2019,84
07/07/2019,101
07/07/2019,64
07/07/2020,112
07/07/2020,129
07/07/2020,97
07/07/2021,151
07/07/2021,179
07/07/2021,133
07/07/2022,58
07/07/2022,74
07/07/2022,61
07/07/2023,101
07/07/2023,112
07/07/2023,90
07/08/2017,156
07/08/2017,213
07/08/2017,185
07/08/2018,100
07/08/2018,126
07/08/2018,87
07/08/2019,64
07/08/2019,84
07/08/2019,61
07/08/2020,101
07/08/2020,147
07/08/2020,100
07/08/2021,154
07/08/2021,174
07/08/2021,119
07/08/2022,74
07/08/2022,87
07/08/2022,67
07/08/2023,112
07/08/2023,126
07/08/2023,90
07/09/2017,49
07/09/2017,100
07/09/2017,74
07/09/2018,93
07/09/2018,108
07/09/2018,87
07/09/2019,90
07/09/2019,101
07/09/2019,87
07/09/2020,150
07/09/2020,169
07/09/2020,119
07/09/2021,185
07/09/2021,197
07/09/2021,154
07/09/2022,100
07/09/2022,126
07/09/2022,105
07/09/2023,115
07/09/2023,126
07/09/2023,90
07/10/2017,51
07/10/2017,108
07/10/2017,67
07/10/2018,87
07/10/2018,97
07/10/2018,87
07/10/2019,112
07/10/2019,108
07/10/2019,105
07/10/2020,197
07/10/2020,209
07/10/2020,177
07/10/2021,136
07/10/2021,166
07/10/2021,101
07/10/2022,133
07/10/2022,154
07/10/2022,115
07/10/2023,156
07/10/2023,172
07/10/2023,151
07/11/2017,44
07/11/2017,67
07/11/2017,48
07/11/2018,84
07/11/2018,77
07/11/2018,77
07/11/2019,159
07/11/2019,161
07/11/2019,122
07/11/2020,159
07/11/2020,195
07/11/2020,179
07/11/2021,101
07/11/2021,119
07/11/2021,71
07/11/2022,108
07/11/2022,136
07/11/2022,105
07/11/2023,161
07/11/2023,174
07/11/2023,156
07/12/2017,44
07/12/2017,77
07/12/2017,46
07/12/2018,84
07/12/2018,108
07/12/2018,84
07/12/2019,185
07/12/2019,200
07/12/2019,161
07/12/2020,156
07/12/2020,182
07/12/2020,126
07/12/2021,97
07/12/2021,129
07/12/2021,84
07/12/2022,100
07/12/2022,101
07/12/2022,80
07/12/2023,133
07/12/2023,126
07/12/2023,108
07/13/2017,58
07/13/2017,129
07/13/2017,77
07/13/2018,97
07/13/2018,100
07/13/2018,87
07/13/2019,179
07/13/2019,202
07/13/2019,140
07/13/2020,100
07/13/2020,150
07/13/2020,97
07/13/2021,136
07/13/2021,154
07/13/2021,105
07/13/2022,147
07/13/2022,164
07/13/2022,140
07/13/2023,147
07/13/2023,166
07/13/2023,133
07/14/2017,100
07/14/2017,179
07/14/2017,122
07/14/2018,126
07/14/2018,147
07/14/2018,122
07/14/2019,150
07/14/2019,156
07/14/2019,119
07/14/2020,54
07/14/2020,87
07/14/2020,50
07/14/2021,80
07/14/2021,122
07/14/2021,77
07/14/2022,93
07/14/2022,129
07/14/2022,90
07/14/2023,187
07/14/2023,200
07/14/2023,161
07/15/2017,122
07/15/2017,205
07/15/2017,166
07/15/2018,80
07/15/2018,108
07/15/2018,51
07/15/2019,177
07/15/2019,174
07/15/2019,150
07/15/2020,97
07/15/2020,126
07/15/2020,87
07/15/2021,80
07/15/2021,80
07/15/2021,67
07/15/2022,159
07/15/2022,185
07/15/2022,147
07/15/2023,206
07/15/2023,214
07/15/2023,177
07/16/2017,93
07/16/2017,174
07/16/2017,112
07/16/2018,97
07/16/2018,119
07/16/2018,84
07/16/2019,105
07/16/2019,129
07/16/2019,122
07/16/2020,112
07/16/2020,150
07/16/2020,112
07/16/2021,108
07/16/2021,115
07/16/2021,90
07/16/2022,182
07/16/2022,197
07/16/2022,174
07/16/2023,177
07/16/2023,190
07/16/2023,150
07/17/2017,54
07/17/2017,143
07/17/2017,84
07/17/2018,150
07/17/2018,164
07/17/2018,119
07/17/2019,90
07/17/2019,122
07/17/2019,80
07/17/2020,126
07/17/2020,150
07/17/2020,108
07/17/2021,129
07/17/2021,129
07/17/2021,101
07/17/2022,108
07/17/2022,136
07/17/2022,100
07/17/2023,156
07/17/2023,169
07/17/2023,133
07/18/2017,87
07/18/2017,164
07/18/2017,115
07/18/2018,105
07/18/2018,129
07/18/2018,93
07/18/2019,58
07/18/2019,71
07/18/2019,67
07/18/2020,126
07/18/2020,151
07/18/2020,119
07/18/2021,151
07/18/2021,156
07/18/2021,136
07/18/2022,93
07/18/2022,97
07/18/2022,77
07/18/2023,166
07/18/2023,161
07/18/2023,136
07/19/2017,100
07/19/2017,172
07/19/2017,126
07/19/2018,97
07/19/2018,119
07/19/2018,84
07/19/2019,50
07/19/2019,74
07/19/2019,51
07/19/2020,108
07/19/2020,143
07/19/2020,97
07/19/2021,143
07/19/2021,150
07/19/2021,119
07/19/2022,90
07/19/2022,105
07/19/2022,97
07/19/2023,140
07/19/2023,119
07/19/2023,150
07/20/2017,87
07/20/2017,154
07/20/2017,115
07/20/2018,74
07/20/2018,100
07/20/2018,50
07/20/2019,100
07/20/2019,112
07/20/2019,84
07/20/2020,100
07/20/2020,140
07/20/2020,84
07/20/2021,136
07/20/2021,156
07/20/2021,133
07/20/2022,93
07/20/2022,126
07/20/2022,80
07/20/2023,174
07/20/2023,164
07/20/2023,133
07/21/2017,108
07/21/2017,169
07/21/2017,140
07/21/2018,112
07/21/2018,119
07/21/2018,77
07/21/2019,105
07/21/2019,112
07/21/2019,93
07/21/2020,115
07/21/2020,156
07/21/2020,100
07/21/2021,147
07/21/2021,140
07/21/2021,100
07/21/2022,105
07/21/2022,156
07/21/2022,101
07/21/2023,169
07/21/2023,166
07/21/2023,126
07/22/2017,140
07/22/2017,202
07/22/2017,159
07/22/2018,97
07/22/2018,105
07/22/2018,80
07/22/2019,122
07/22/2019,151
07/22/2019,122
07/22/2020,84
07/22/2020,119
07/22/2020,80
07/22/2021,90
07/22/2021,101
07/22/2021,67
07/22/2022,151
07/22/2022,190
07/22/2022,140
07/22/2023,202
07/22/2023,202
07/22/2023,174
07/23/2017,101
07/23/2017,161
07/23/2017,115
07/23/2018,182
07/23/2018,195
07/23/2018,172
07/23/2019,164
07/23/2019,161
07/23/2020,71
07/23/2020,100
07/23/2020,64
07/23/2021,84
07/23/2021,101
07/23/2021,77
07/23/2022,119
07/23/2022,151
07/23/2022,108
07/23/2023,129
07/23/2023,119
07/23/2023,129
07/24/2017,31
07/24/2017,44
07/24/2017,39
07/24/2018,201
07/24/2018,202
07/24/2018,164
07/24/2019,164
07/24/2019,147
07/24/2020,84
07/24/2020,108
07/24/2020,74
07/24/2021,90
07/24/2021,108
07/24/2021,80
07/24/2022,126
07/24/2022,154
07/24/2022,100
07/24/2023,192
07/24/2023,185
07/24/2023,192
07/25/2017,58
07/25/2017,126
07/25/2017,90
07/25/2018,200
07/25/2018,202
07/25/2018,164
07/25/2019,100
07/25/2019,122
07/25/2019,108
07/25/2020,133
07/25/2020,154
07/25/2020,105
07/25/2021,77
07/25/2021,93
07/25/2021,58
07/25/2022,126
07/25/2022,154
07/25/2022,119
07/25/2023,200
07/25/2023,190
07/25/2023,185
07/26/2017,77
07/26/2017,143
07/26/2017,108
07/26/2018,164
07/26/2018,185
07/26/2018,133
07/26/2019,161
07/26/2019,182
07/26/2019,129
07/26/2020,136
07/26/2020,154
07/26/2020,119
07/26/2021,58
07/26/2021,84
07/26/2021,64
07/26/2022,140
07/26/2022,154
07/26/2022,129
07/26/2023,154
07/26/2023,154
07/26/2023,115
07/27/2017,80
07/27/2017,140
07/27/2017,126
07/27/2018,206
07/27/2018,206
07/27/2018,179
07/27/2019,204
07/27/2019,209
07/27/2019,177
07/27/2020,100
07/27/2020,122
07/27/2020,97
07/27/2021,108
07/27/2021,108
07/27/2021,112
07/27/2022,126
07/27/2022,133
07/27/2022,133
07/27/2023,185
07/27/2023,185
07/27/2023,143
07/28/2017,58
07/28/2017,115
07/28/2017,71
07/28/2018,147
07/28/2018,169
07/28/2018,112
07/28/2019,147
07/28/2019,195
07/28/2019,129
07/28/2020,112
07/28/2020,154
07/28/2020,105
07/28/2021,58
07/28/2021,80
07/28/2021,74
07/28/2022,90
07/28/2022,105
07/28/2022,87
07/28/2023,164
07/28/2023,174
07/28/2023,140
07/29/2017,90
07/29/2017,150
07/29/2017,100
07/29/2018,115
07/29/2018,143
07/29/2018,90
07/29/2019,126
07/29/2019,159
07/29/2019,115
07/29/2020,169
07/29/2020,201
07/29/2020,159
07/29/2021,126
07/29/2021,119
07/29/2021,119
07/29/2022,101
07/29/2022,126
07/29/2022,105
07/29/2023,192
07/29/2023,195
07/29/2023,177
07/30/2017,93
07/30/2017,161
07/30/2017,101
07/30/2018,119
07/30/2018,122
07/30/2018,80
07/30/2019,136
07/30/2019,166
07/30/2020,174
07/30/2020,202
07/30/2020,185
07/30/2021,93
07/30/2021,101
07/30/2022,112
07/30/2022,143
07/30/2022,115
07/30/2023,143
07/30/2023,179
07/30/2023,115
07/31/2017,140
07/31/2017,201
07/31/2017,177
07/31/2018,119
07/31/2018,126
07/31/2018,126
07/31/2019,147
07/31/2019,166
07/31/2019,122
07/31/2020,166
07/31/2020,187
07/31/2020,174
07/31/2021,115
07/31/2021,133
07/31/2021,119
07/31/2022,93
07/31/2022,126
07/31/2022,97
07/31/2023,71
07/31/2023,87
07/31/2023,67
08/01/2017,97
08/01/2017,77
08/01/2018,119
08/01/2018,129
08/01/2018,112
08/01/2019,143
08/01/2019,154
08/01/2019,150
08/01/2020,122
08/01/2020,147
08/01/2020,108
08/01/2021,129
08/01/2021,133
08/01/2021,101
08/01/2022,90
08/01/2022,115
08/01/2022,90
08/01/2023,77
08/01/2023,105
08/01/2023,77
08/02/2017,71
08/02/2017,51
08/02/2017,71
08/02/2018,90
08/02/2018,101
08/02/2018,51
08/02/2019,140
08/02/2019,150
08/02/2019,126
08/02/2020,93
08/02/2020,143
08/02/2020,100
08/02/2021,129
08/02/2021,129
08/02/2021,122
08/02/2022,58
08/02/2022,105
08/02/2022,61
08/02/2023,126
08/02/2023,119
08/02/2023,93
08/03/2017,190
08/03/2017,204
08/03/2017,169
08/03/2018,97
08/03/2018,119
08/03/2018,80
08/03/2019,174
08/03/2019,185
08/03/2019,143
08/03/2020,115
08/03/2020,169
08/03/2020,122
08/03/2021,154
08/03/2021,159
08/03/2021,136
08/03/2022,129
08/03/2022,129
08/03/2022,87
08/03/2023,133
08/03/2023,136
08/03/2023,115
08/04/2017,154
08/04/2017,164
08/04/2017,108
08/04/2018,122
08/04/2018,154
08/04/2018,108
08/04/2019,166
08/04/2019,177
08/04/2019,136
08/04/2020,108
08/04/2020,140
08/04/2020,87
08/04/2021,190
08/04/2021,207
08/04/2021,179
08/04/2022,67
08/04/2022,80
08/04/2022,64
08/04/2023,151
08/04/2023,172
08/04/2023,122
08/05/2017,93
08/05/2017,133
08/05/2017,77
08/05/2018,147
08/05/2018,156
08/05/2018,112
08/05/2019,159
08/05/2019,169
08/05/2019,161
08/05/2020,84
08/05/2020,112
08/05/2020,71
08/05/2021,177
08/05/2021,179
08/05/2021,140
08/05/2022,93
08/05/2022,97
08/05/2022,77
08/05/2023,185
08/05/2023,195
08/05/2023,169
08/06/2017,84
08/06/2017,119
08/06/2017,61
08/06/2018,204
08/06/2018,197
08/06/2018,177
08/06/2019,151
08/06/2019,166
08/06/2019,161
08/06/2020,64
08/06/2020,93
08/06/2020,54
08/06/2021,129
08/06/2021,154
08/06/2021,108
08/06/2022,115
08/06/2022,136
08/06/2022,105
08/06/2023,143
08/06/2023,143
08/06/2023,147
08/07/2017,136
