"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/04/2024","AirNow","060652007","1","0.039","ppm","36","","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"02/05/2024","AirNow","060652007","1","0.029","ppm","27","","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"02/06/2024","AirNow","060652007","1","0.034","ppm","31","","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"02/07/2024","AirNow","060652007","1","0.036","ppm","33","","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"02/08/2024","AirNow","060652007","1","0.043","ppm","40","","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"02/09/2024","AirNow","060652007","1","0.039","ppm","36","","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"02/10/2024","AirNow","060652007","1","0.039","ppm","36","","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"02/11/2024","AirNow","060652007","1","0.04","ppm","37","","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"02/12/2024","AirNow","060652007","1","0.04","ppm","37","","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"02/13/2024","AirNow","060652007","1","0.041","ppm","38","","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"02/14/2024","AirNow","060652007","1","0.049","ppm","45","","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"02/15/2024","AirNow","060652007","1","0.05","ppm","46","","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"02/16/2024","AirNow","060652007","1","0.048","ppm","44","","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"02/17/2024","AirNow","060652007","1","0.048","ppm","44","","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"02/18/2024","AirNow","060652007","1","0.045","ppm","42","","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"02/19/2024","AirNow","060652007","1","0.042","ppm","39","","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"02/20/2024","AirNow","060652007","1","0.033","ppm","31","","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"02/21/2024","AirNow","060652007","1","0.042","ppm","39","","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"02/22/2024","AirNow","060652007","1","0.047","ppm","44","","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"02/23/2024","AirNow","060652007","1","0.044","ppm","41","","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"02/24/2024","AirNow","060652007","1","0.043","ppm","40","","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"02/25/2024","AirNow","060652007","1","0.049","ppm","45","","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"02/26/2024","AirNow","060652007","1","0.037","ppm","34","","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"02/27/2024","AirNow","060652007","1","0.043","ppm","40","","21","88.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"01/01/2024","AirNow","060655001","1","0.041","ppm","38","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/02/2024","AirNow","060655001","1","0.041","ppm","38","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/05/2024","AirNow","060655001","1","0.034","ppm","31","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/06/2024","AirNow","060655001","1","0.035","ppm","32","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/07/2024","AirNow","060655001","1","0.039","ppm","36","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/08/2024","AirNow","060655001","1","0.035","ppm","32","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/09/2024","AirNow","060655001","1","0.034","ppm","31","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/10/2024","AirNow","060655001","1","0.034","ppm","31","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/11/2024","AirNow","060655001","1","0.043","ppm","40","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/12/2024","AirNow","060655001","1","0.035","ppm","32","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/13/2024","AirNow","060655001","1","0.035","ppm","32","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/14/2024","AirNow","060655001","1","0.045","ppm","42","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/15/2024","AirNow","060655001","1","0.037","ppm","34","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/16/2024","AirNow","060655001","1","0.036","ppm","33","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/17/2024","AirNow","060655001","1","0.036","ppm","33","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/18/2024","AirNow","060655001","1","0.041","ppm","38","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/19/2024","AirNow","060655001","1","0.043","ppm","40","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/20/2024","AirNow","060655001","1","0.027","ppm","25","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/21/2024","AirNow","060655001","1","0.037","ppm","34","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/22/2024","AirNow","060655001","1","0.025","ppm","23","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/23/2024","AirNow","060655001","1","0.032","ppm","30","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/24/2024","AirNow","060655001","1","0.028","ppm","26","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/25/2024","AirNow","060655001","1","0.038","ppm","35","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/26/2024","AirNow","060655001","1","0.04","ppm","37","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/27/2024","AirNow","060655001","1","0.043","ppm","40","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/28/2024","AirNow","060655001","1","0.037","ppm","34","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/29/2024","AirNow","060655001","1","0.04","ppm","37","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/30/2024","AirNow","060655001","1","0.042","ppm","39","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/31/2024","AirNow","060655001","1","0.039","ppm","36","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/01/2024","AirNow","060655001","1","0.034","ppm","31","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/02/2024","AirNow","060655001","1","0.042","ppm","39","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/03/2024","AirNow","060655001","1","0.044","ppm","41","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/04/2024","AirNow","060655001","1","0.04","ppm","37","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/05/2024","AirNow","060655001","1","0.03","ppm","28","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/06/2024","AirNow","060655001","1","0.032","ppm","30","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/09/2024","AirNow","060655001","1","0.041","ppm","38","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/10/2024","AirNow","060655001","1","0.039","ppm","36","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/11/2024","AirNow","060655001","1","0.039","ppm","36","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/12/2024","AirNow","060655001","1","0.041","ppm","38","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/13/2024","AirNow","060655001","1","0.044","ppm","41","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/14/2024","AirNow","060655001","1","0.051","ppm","47","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/15/2024","AirNow","060655001","1","0.052","ppm","48","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/16/2024","AirNow","060655001","1","0.049","ppm","45","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/17/2024","AirNow","060655001","1","0.051","ppm","47","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/18/2024","AirNow","060655001","1","0.044","ppm","41","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/19/2024","AirNow","060655001","1","0.035","ppm","32","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/20/2024","AirNow","060655001","1","0.035","ppm","32","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/21/2024","AirNow","060655001","1","0.04","ppm","37","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/22/2024","AirNow","060655001","1","0.046","ppm","43","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/23/2024","AirNow","060655001","1","0.044","ppm","41","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/24/2024","AirNow","060655001","1","0.043","ppm","40","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/25/2024","AirNow","060655001","1","0.047","ppm","44","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/26/2024","AirNow","060655001","1","0.039","ppm","36","Palm Springs","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"02/27/2024","AirNow","060655001","1","0.039","ppm","36","Palm Springs","21","88.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"01/01/2024","AirNow","060658001","1","0.039","ppm","36","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/02/2024","AirNow","060658001","1","0.035","ppm","32","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/03/2024","AirNow","060658001","1","0.038","ppm","35","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/04/2024","AirNow","060658001","1","0.03","ppm","28","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/05/2024","AirNow","060658001","1","0.026","ppm","24","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/06/2024","AirNow","060658001","1","0.038","ppm","35","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/07/2024","AirNow","060658001","1","0.039","ppm","36","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/08/2024","AirNow","060658001","1","0.036","ppm","33","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/09/2024","AirNow","060658001","1","0.029","ppm","27","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/10/2024","AirNow","060658001","1","0.031","ppm","29","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/11/2024","AirNow","060658001","1","0.04","ppm","37","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/12/2024","AirNow","060658001","1","0.033","ppm","31","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/13/2024","AirNow","060658001","1","0.04","ppm","37","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/14/2024","AirNow","060658001","1","0.044","ppm","41","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/15/2024","AirNow","060658001","1","0.038","ppm","35","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/16/2024","AirNow","060658001","1","0.032","ppm","30","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/17/2024","AirNow","060658001","1","0.032","ppm","30","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/18/2024","AirNow","060658001","1","0.039","ppm","36","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/19/2024","AirNow","060658001","1","0.028","ppm","26","Rubidoux","18","75.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/20/2024","AirNow","060658001","1","0.019","ppm","18","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/21/2024","AirNow","060658001","1","0.034","ppm","31","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/22/2024","AirNow","060658001","1","0.028","ppm","26","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/23/2024","AirNow","060658001","1","0.034","ppm","31","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/24/2024","AirNow","060658001","1","0.027","ppm","25","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/25/2024","AirNow","060658001","1","0.032","ppm","30","Rubidoux","21","88.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/27/2024","AirNow","060658001","1","0.038","ppm","35","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/28/2024","AirNow","060658001","1","0.038","ppm","35","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/29/2024","AirNow","060658001","1","0.034","ppm","31","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/30/2024","AirNow","060658001","1","0.042","ppm","39","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/31/2024","AirNow","060658001","1","0.045","ppm","42","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/01/2024","AirNow","060658001","1","0.031","ppm","29","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/02/2024","AirNow","060658001","1","0.041","ppm","38","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/03/2024","AirNow","060658001","1","0.043","ppm","40","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/04/2024","AirNow","060658001","1","0.039","ppm","36","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/05/2024","AirNow","060658001","1","0.03","ppm","28","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/06/2024","AirNow","060658001","1","0.03","ppm","28","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/07/2024","AirNow","060658001","1","0.038","ppm","35","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/08/2024","AirNow","060658001","1","0.041","ppm","38","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/09/2024","AirNow","060658001","1","0.04","ppm","37","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/10/2024","AirNow","060658001","1","0.039","ppm","36","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/11/2024","AirNow","060658001","1","0.043","ppm","40","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/12/2024","AirNow","060658001","1","0.041","ppm","38","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/13/2024","AirNow","060658001","1","0.046","ppm","43","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/14/2024","AirNow","060658001","1","0.048","ppm","44","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/15/2024","AirNow","060658001","1","0.048","ppm","44","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/16/2024","AirNow","060658001","1","0.039","ppm","36","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/17/2024","AirNow","060658001","1","0.039","ppm","36","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/18/2024","AirNow","060658001","1","0.038","ppm","35","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/19/2024","AirNow","060658001","1","0.028","ppm","26","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/20/2024","AirNow","060658001","1","0.018","ppm","17","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/21/2024","AirNow","060658001","1","0.041","ppm","38","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/22/2024","AirNow","060658001","1","0.043","ppm","40","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/23/2024","AirNow","060658001","1","0.041","ppm","38","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/24/2024","AirNow","060658001","1","0.042","ppm","39","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/25/2024","AirNow","060658001","1","0.04","ppm","37","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/26/2024","AirNow","060658001","1","0.034","ppm","31","Rubidoux","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/27/2024","AirNow","060658001","1","0.038","ppm","35","Rubidoux","21","88.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/01/2024","AirNow","060658005","1","0.037","ppm","34","Mira Loma (Van Buren)","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/02/2024","AirNow","060658005","1","0.034","ppm","31","Mira Loma (Van Buren)","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/03/2024","AirNow","060658005","1","0.037","ppm","34","Mira Loma (Van Buren)","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/04/2024","AirNow","060658005","1","0.026","ppm","24","Mira Loma (Van Buren)","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/05/2024","AirNow","060658005","1","0.026","ppm","24","Mira Loma (Van Buren)","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/06/2024","AirNow","060658005","1","0.036","ppm","33","Mira Loma (Van Buren)","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
